id,title,budget,genre,popularity,release_date,revenue,runtime,vote_average
100,"Lock, Stock and Two Smoking Barrels",1350000,Crime,4.60786,1998-03-05,3897569.0,105.0,7.5
100,"Lock, Stock and Two Smoking Barrels",1350000,Comedy,4.60786,1998-03-05,3897569.0,105.0,7.5
10000,,,Drama,,,,,
10000,,,Comedy,,,,,
10001,,,Science Fiction,,,,,
10001,,,Comedy,,,,,
100010,,,Drama,,,,,
100010,,,War,,,,,
100017,,,Drama,,,,,
10002,,,Drama,,,,,
10002,,,Romance,,,,,
10002,,,Crime,,,,,
100024,,,Horror,,,,,
100024,,,Thriller,,,,,
10003,The Saint,68000000,Action,10.97633,1997-04-03,118063304.0,116.0,5.9
10003,The Saint,68000000,Adventure,10.97633,1997-04-03,118063304.0,116.0,5.9
10003,The Saint,68000000,Science Fiction,10.97633,1997-04-03,118063304.0,116.0,5.9
10003,The Saint,68000000,Romance,10.97633,1997-04-03,118063304.0,116.0,5.9
10003,The Saint,68000000,Thriller,10.97633,1997-04-03,118063304.0,116.0,5.9
100032,,,Action,,,,,
100032,,,Drama,,,,,
100033,,,Drama,,,,,
10004,,,Horror,,,,,
10004,,,Drama,,,,,
10004,,,Fantasy,,,,,
10004,,,Mystery,,,,,
10004,,,Thriller,,,,,
100042,Dumb and Dumber To,40000000,Comedy,15.402597,2014-11-12,169837010.0,110.0,5.4
100046,,,Romance,,,,,
100046,,,Comedy,,,,,
100046,,,Drama,,,,,
10005,,,Thriller,,,,,
10005,,,Action,,,,,
10005,,,Adventure,,,,,
100057,,,Comedy,,,,,
100057,,,Drama,,,,,
10006,,,Crime,,,,,
10006,,,Drama,,,,,
10006,,,Action,,,,,
100061,,,Drama,,,,,
100061,,,War,,,,,
100063,,,Thriller,,,,,
100063,,,Action,,,,,
10007,See No Evil,8000000,Horror,5.659608,2006-05-19,0.0,84.0,4.8
10007,See No Evil,8000000,Thriller,5.659608,2006-05-19,0.0,84.0,4.8
10008,,,Thriller,,,,,
10008,,,Horror,,,,,
100088,,,Action,,,,,
100088,,,Crime,,,,,
100088,,,Thriller,,,,,
100089,,,Thriller,,,,,
100089,,,Adventure,,,,,
100089,,,Horror,,,,,
100089,,,Action,,,,,
100089,,,Science Fiction,,,,,
10009,Brother Bear,100000000,Animation,12.300905,2003-10-23,0.0,85.0,6.9
10009,Brother Bear,100000000,Adventure,12.300905,2003-10-23,0.0,85.0,6.9
10009,Brother Bear,100000000,Family,12.300905,2003-10-23,0.0,85.0,6.9
10010,,,Adventure,,,,,
10010,,,Family,,,,,
10010,,,Animation,,,,,
10011,,,Thriller,,,,,
10011,,,Horror,,,,,
100110,,,Adventure,,,,,
100110,,,Action,,,,,
100110,,,Thriller,,,,,
10012,Cursed,35000000,Comedy,8.949722,2005-02-25,19294901.0,97.0,5.1
10012,Cursed,35000000,Horror,8.949722,2005-02-25,19294901.0,97.0,5.1
100122,,,Foreign,,,,,
100122,,,Horror,,,,,
100122,,,Thriller,,,,,
10013,Peggy Sue Got Married,18000000,Drama,7.471655,1986-10-05,41382841.0,103.0,5.9
10013,Peggy Sue Got Married,18000000,Romance,7.471655,1986-10-05,41382841.0,103.0,5.9
10013,Peggy Sue Got Married,18000000,Comedy,7.471655,1986-10-05,41382841.0,103.0,5.9
10013,Peggy Sue Got Married,18000000,Fantasy,7.471655,1986-10-05,41382841.0,103.0,5.9
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000,Horror,8.668146,1985-10-31,29999213.0,87.0,5.7
10015,Heartbreak Ridge,15000000,Action,7.390012,1986-12-15,42724017.0,130.0,6.5
10015,Heartbreak Ridge,15000000,War,7.390012,1986-12-15,42724017.0,130.0,6.5
10015,Heartbreak Ridge,15000000,Drama,7.390012,1986-12-15,42724017.0,130.0,6.5
10015,Heartbreak Ridge,15000000,Comedy,7.390012,1986-12-15,42724017.0,130.0,6.5
100152,Mars,2000000,Comedy,0.380933,2004-11-11,0.0,100.0,5.0
10016,Ghosts of Mars,28000000,Action,7.058599,2001-08-24,14010832.0,98.0,4.8
10016,Ghosts of Mars,28000000,Science Fiction,7.058599,2001-08-24,14010832.0,98.0,4.8
10016,Ghosts of Mars,28000000,Horror,7.058599,2001-08-24,14010832.0,98.0,4.8
100167,,,Drama,,,,,
10017,The Wraith,2700000,Romance,7.657918,1986-11-21,3500000.0,93.0,5.9
10017,The Wraith,2700000,Horror,7.657918,1986-11-21,3500000.0,93.0,5.9
10017,The Wraith,2700000,Action,7.657918,1986-11-21,3500000.0,93.0,5.9
10017,The Wraith,2700000,Crime,7.657918,1986-11-21,3500000.0,93.0,5.9
10017,The Wraith,2700000,Science Fiction,7.657918,1986-11-21,3500000.0,93.0,5.9
100179,,,Documentary,,,,,
10018,,,Comedy,,,,,
10018,,,Romance,,,,,
10018,,,Drama,,,,,
100183,Outpost: Black Sun,3000000,Action,2.438754,2012-01-01,0.0,101.0,4.5
100183,Outpost: Black Sun,3000000,Horror,2.438754,2012-01-01,0.0,101.0,4.5
10019,Mannequin,6000000,Fantasy,8.525782,1987-02-13,42721196.0,89.0,5.5
10019,Mannequin,6000000,Comedy,8.525782,1987-02-13,42721196.0,89.0,5.5
10019,Mannequin,6000000,Romance,8.525782,1987-02-13,42721196.0,89.0,5.5
100196,,,Romance,,,,,
100196,,,Comedy,,,,,
100196,,,Drama,,,,,
10020,Beauty and the Beast,25000000,Music,23.433511,1991-11-13,377350553.0,84.0,7.5
10020,Beauty and the Beast,25000000,Fantasy,23.433511,1991-11-13,377350553.0,84.0,7.5
10020,Beauty and the Beast,25000000,Family,23.433511,1991-11-13,377350553.0,84.0,7.5
10020,Beauty and the Beast,25000000,Romance,23.433511,1991-11-13,377350553.0,84.0,7.5
10020,Beauty and the Beast,25000000,Animation,23.433511,1991-11-13,377350553.0,84.0,7.5
10021,The Secret of My Success,12000000,Comedy,5.409557,1987-04-10,110996879.0,111.0,6.2
100215,,,Drama,,,,,
100215,,,History,,,,,
10022,The Pacifier,56000000,Family,7.81645,2005-03-04,113006880.0,95.0,5.8
10022,The Pacifier,56000000,Action,7.81645,2005-03-04,113006880.0,95.0,5.8
10022,The Pacifier,56000000,Comedy,7.81645,2005-03-04,113006880.0,95.0,5.8
10022,The Pacifier,56000000,Drama,7.81645,2005-03-04,113006880.0,95.0,5.8
10022,The Pacifier,56000000,Thriller,7.81645,2005-03-04,113006880.0,95.0,5.8
100224,How Much Wood Would a Woodchuck Chuck,34000,Documentary,0.103347,1976-10-30,0.0,44.0,7.3
10023,Dragnet,20000000,Crime,7.907938,1987-06-25,66673516.0,106.0,5.7
10023,Dragnet,20000000,Comedy,7.907938,1987-06-25,66673516.0,106.0,5.7
10023,Dragnet,20000000,Action,7.907938,1987-06-25,66673516.0,106.0,5.7
10024,My Sister's Keeper,30000000,Drama,6.793972,2009-06-26,95714875.0,109.0,7.1
100241,"I, Frankenstein",65000000,Horror,9.415817,2014-01-22,71154592.0,92.0,5.1
100241,"I, Frankenstein",65000000,Thriller,9.415817,2014-01-22,71154592.0,92.0,5.1
100243,,,Thriller,,,,,
100243,,,Drama,,,,,
100246,,,Comedy,,,,,
100246,,,Animation,,,,,
100247,,,Comedy,,,,,
100247,,,Animation,,,,,
10025,Just My Luck,28000000,Family,6.053567,2006-05-12,38159905.0,103.0,5.8
10025,Just My Luck,28000000,Comedy,6.053567,2006-05-12,38159905.0,103.0,5.8
10025,Just My Luck,28000000,Drama,6.053567,2006-05-12,38159905.0,103.0,5.8
10025,Just My Luck,28000000,Fantasy,6.053567,2006-05-12,38159905.0,103.0,5.8
10025,Just My Luck,28000000,Romance,6.053567,2006-05-12,38159905.0,103.0,5.8
100257,,,Drama,,,,,
10027,Unleashed,45000000,Crime,7.90583,2005-02-02,50871113.0,103.0,6.6
10027,Unleashed,45000000,Action,7.90583,2005-02-02,50871113.0,103.0,6.6
100270,,,Comedy,,,,,
100270,,,Horror,,,,,
100271,,,Comedy,,,,,
100271,,,Fantasy,,,,,
100271,,,Drama,,,,,
100271,,,Animation,,,,,
100272,,,Comedy,,,,,
100272,,,Horror,,,,,
100272,,,Drama,,,,,
100274,,,Thriller,,,,,
100274,,,Fantasy,,,,,
100274,,,Horror,,,,,
100274,,,Drama,,,,,
100275,,,Horror,,,,,
100275,,,Comedy,,,,,
10028,Honey,18000000,Music,11.863954,2003-11-24,62646763.0,94.0,6.0
10028,Honey,18000000,Romance,11.863954,2003-11-24,62646763.0,94.0,6.0
10028,Honey,18000000,Family,11.863954,2003-11-24,62646763.0,94.0,6.0
100287,,,Science Fiction,,,,,
100287,,,Documentary,,,,,
100288,,,Drama,,,,,
10029,Very Bad Things,30000000,Thriller,10.432293,1998-09-11,9898412.0,100.0,6.2
10029,Very Bad Things,30000000,Comedy,10.432293,1998-09-11,9898412.0,100.0,6.2
10029,Very Bad Things,30000000,Crime,10.432293,1998-09-11,9898412.0,100.0,6.2
100292,,,Documentary,,,,,
10030,Good Luck Chuck,25000000,Comedy,7.456047,2007-09-21,59192128.0,101.0,5.6
10032,,,Comedy,,,,,
10033,,,Comedy,,,,,
10033,,,Romance,,,,,
10034,,,Comedy,,,,,
10034,,,Action,,,,,
10034,,,Crime,,,,,
10035,,,Comedy,,,,,
10035,,,Romance,,,,,
10035,,,Drama,,,,,
100351,,,Romance,,,,,
100351,,,Drama,,,,,
100351,,,Thriller,,,,,
10036,,,Comedy,,,,,
10037,,,Action,,,,,
10037,,,Thriller,,,,,
10037,,,Adventure,,,,,
10040,,,Action,,,,,
10040,,,Comedy,,,,,
100402,Captain America: The Winter Soldier,170000000,Science Fiction,18.717704,2014-03-20,714766572.0,136.0,7.6
100402,Captain America: The Winter Soldier,170000000,Action,18.717704,2014-03-20,714766572.0,136.0,7.6
100402,Captain America: The Winter Soldier,170000000,Adventure,18.717704,2014-03-20,714766572.0,136.0,7.6
100409,,,Foreign,,,,,
10041,Broken,810000,Horror,1.491366,2006-01-01,0.0,110.0,4.8
10041,Broken,810000,Thriller,1.491366,2006-01-01,0.0,110.0,4.8
100416,,,Comedy,,,,,
100420,,,Romance,,,,,
100420,,,Fantasy,,,,,
100420,,,Drama,,,,,
10044,,,Comedy,,,,,
10044,,,Action,,,,,
10045,District B13,12000000,Thriller,7.594102,2004-11-09,9584131.0,84.0,6.5
10045,District B13,12000000,Action,7.594102,2004-11-09,9584131.0,84.0,6.5
10045,District B13,12000000,Science Fiction,7.594102,2004-11-09,9584131.0,84.0,6.5
10046,Blueberry,53000000,Western,7.892626,2004-02-09,0.0,124.0,5.0
100461,,,History,,,,,
100461,,,War,,,,,
100461,,,Drama,,,,,
100468,,,Mystery,,,,,
100468,,,Horror,,,,,
10047,The Messenger: The Story of Joan of Arc,60000000,History,9.471838,1999-10-18,66976317.0,148.0,6.2
10047,The Messenger: The Story of Joan of Arc,60000000,War,9.471838,1999-10-18,66976317.0,148.0,6.2
10047,The Messenger: The Story of Joan of Arc,60000000,Action,9.471838,1999-10-18,66976317.0,148.0,6.2
10047,The Messenger: The Story of Joan of Arc,60000000,Adventure,9.471838,1999-10-18,66976317.0,148.0,6.2
10047,The Messenger: The Story of Joan of Arc,60000000,Drama,9.471838,1999-10-18,66976317.0,148.0,6.2
10048,Stealth,135000000,Action,13.89018,2005-07-28,76932943.0,121.0,4.9
10049,,,Action,,,,,
10049,,,Thriller,,,,,
100490,,,Drama,,,,,
100490,,,Romance,,,,,
100493,The Devil's Carnival,500000,Horror,1.60037,2012-04-05,0.0,55.0,5.3
10050,Get Over It,10000000,Romance,7.867139,2001-03-08,0.0,87.0,5.5
10050,Get Over It,10000000,Comedy,7.867139,2001-03-08,0.0,87.0,5.5
10051,,,Drama,,,,,
10051,,,Comedy,,,,,
10051,,,Romance,,,,,
10052,Dragonfly,60000000,Drama,4.924078,2002-02-22,52322400.0,104.0,6.2
100526,,,War,,,,,
100526,,,Drama,,,,,
100526,,,Fantasy,,,,,
100528,,,Drama,,,,,
100529,,,Comedy,,,,,
10053,When a Stranger Calls,15000000,Horror,5.149058,2006-02-03,66966987.0,87.0,5.4
10053,When a Stranger Calls,15000000,Thriller,5.149058,2006-02-03,66966987.0,87.0,5.4
100532,Sun Kissed,300000,Documentary,0.008235,2012-06-01,0.0,82.0,0.0
100532,Sun Kissed,300000,Romance,0.008235,2012-06-01,0.0,82.0,0.0
10054,Spy Kids,35000000,Action,9.576745,2001-03-18,147934180.0,88.0,5.5
10054,Spy Kids,35000000,Adventure,9.576745,2001-03-18,147934180.0,88.0,5.5
10054,Spy Kids,35000000,Family,9.576745,2001-03-18,147934180.0,88.0,5.5
10054,Spy Kids,35000000,Comedy,9.576745,2001-03-18,147934180.0,88.0,5.5
100540,The Kill Hole,300000,Action,0.220524,2012-08-28,0.0,91.0,4.9
100544,Officer Down,12000000,Crime,2.900804,2013-01-22,0.0,98.0,5.4
100544,Officer Down,12000000,Drama,2.900804,2013-01-22,0.0,98.0,5.4
10055,,,Thriller,,,,,
10055,,,Horror,,,,,
10056,Killer's Kiss,75000,Drama,6.107034,1955-09-21,0.0,67.0,6.2
10056,Killer's Kiss,75000,Crime,6.107034,1955-09-21,0.0,67.0,6.2
10056,Killer's Kiss,75000,Thriller,6.107034,1955-09-21,0.0,67.0,6.2
100568,,,Drama,,,,,
10057,The Three Musketeers,30000000,Adventure,6.34785,1993-11-11,53898845.0,105.0,6.2
10057,The Three Musketeers,30000000,Action,6.34785,1993-11-11,53898845.0,105.0,6.2
10057,The Three Musketeers,30000000,Comedy,6.34785,1993-11-11,53898845.0,105.0,6.2
100592,,,Animation,,,,,
100592,,,Drama,,,,,
100594,,,Horror,,,,,
100594,,,Action,,,,,
100594,,,Science Fiction,,,,,
10060,Get Rich or Die Tryin',40000000,Drama,9.820229,2005-11-09,46442528.0,117.0,6.3
100605,,,War,,,,,
100605,,,History,,,,,
100605,,,Action,,,,,
10061,Escape from L.A.,50000000,Science Fiction,12.229381,1996-08-09,42277365.0,97.0,5.6
10061,Escape from L.A.,50000000,Adventure,12.229381,1996-08-09,42277365.0,97.0,5.6
10061,Escape from L.A.,50000000,Action,12.229381,1996-08-09,42277365.0,97.0,5.6
10061,Escape from L.A.,50000000,Thriller,12.229381,1996-08-09,42277365.0,97.0,5.6
10063,,,Horror,,,,,
10063,,,Thriller,,,,,
10063,,,Comedy,,,,,
100632,,,Comedy,,,,,
100632,,,Drama,,,,,
100634,,,Romance,,,,,
10064,,,Thriller,,,,,
10065,The Amityville Horror,19000000,Drama,13.088552,2005-04-15,108047131.0,90.0,6.0
10065,The Amityville Horror,19000000,Horror,13.088552,2005-04-15,108047131.0,90.0,6.0
10065,The Amityville Horror,19000000,Thriller,13.088552,2005-04-15,108047131.0,90.0,6.0
100656,,,Romance,,,,,
100656,,,Science Fiction,,,,,
100656,,,Fantasy,,,,,
10066,House of Wax,40000000,Horror,7.163099,2005-04-30,68766121.0,113.0,5.5
100661,,,Horror,,,,,
100669,,,Thriller,,,,,
100669,,,Drama,,,,,
100669,,,Horror,,,,,
100669,,,Action,,,,,
10067,The Shaggy Dog,50000000,Comedy,4.878907,2006-03-09,61112916.0,98.0,4.5
10067,The Shaggy Dog,50000000,Family,4.878907,2006-03-09,61112916.0,98.0,4.5
100671,,,Horror,,,,,
100671,,,Mystery,,,,,
10068,Nine 1/2 Weeks,17000000,Romance,6.706262,1986-02-14,6735922.0,117.0,5.8
10068,Nine 1/2 Weeks,17000000,Drama,6.706262,1986-02-14,6735922.0,117.0,5.8
100681,,,Thriller,,,,,
100681,,,Drama,,,,,
100683,Dragon Eyes,3000000,Action,2.527832,2012-05-10,0.0,88.0,3.9
100683,Dragon Eyes,3000000,Drama,2.527832,2012-05-10,0.0,88.0,3.9
100683,Dragon Eyes,3000000,Thriller,2.527832,2012-05-10,0.0,88.0,3.9
100683,Dragon Eyes,3000000,Crime,2.527832,2012-05-10,0.0,88.0,3.9
10069,Stay Alive,9000000,Horror,4.854551,2006-03-24,27105095.0,100.0,5.3
10069,Stay Alive,9000000,Thriller,4.854551,2006-03-24,27105095.0,100.0,5.3
10070,,,Action,,,,,
10070,,,Comedy,,,,,
10070,,,Horror,,,,,
10071,,,Comedy,,,,,
10072,A Nightmare on Elm Street 3: Dream Warriors,5000000,Thriller,10.035081,1987-02-27,44793222.0,96.0,6.5
10072,A Nightmare on Elm Street 3: Dream Warriors,5000000,Horror,10.035081,1987-02-27,44793222.0,96.0,6.5
10073,Date Movie,20000000,Comedy,5.682129,2006-02-17,48548426.0,83.0,3.6
10074,,,Action,,,,,
10074,,,Comedy,,,,,
100747,,,War,,,,,
100747,,,Drama,,,,,
10075,,,Drama,,,,,
10075,,,Romance,,,,,
10075,,,Horror,,,,,
10075,,,Fantasy,,,,,
10077,A Sound of Thunder,80000000,Action,4.980191,2005-05-15,5989640.0,110.0,4.8
10077,A Sound of Thunder,80000000,Thriller,4.980191,2005-05-15,5989640.0,110.0,4.8
10077,A Sound of Thunder,80000000,Adventure,4.980191,2005-05-15,5989640.0,110.0,4.8
10077,A Sound of Thunder,80000000,Science Fiction,4.980191,2005-05-15,5989640.0,110.0,4.8
100770,,,Horror,,,,,
100776,,,Documentary,,,,,
100776,,,Music,,,,,
10078,,,Comedy,,,,,
100783,,,Drama,,,,,
100783,,,Family,,,,,
100783,,,Comedy,,,,,
100791,That still Karloson!,4000000,Fantasy,0.712585,2012-03-15,9938268.0,80.0,3.5
100791,That still Karloson!,4000000,Comedy,0.712585,2012-03-15,9938268.0,80.0,3.5
100791,That still Karloson!,4000000,Family,0.712585,2012-03-15,9938268.0,80.0,3.5
100794,,,Foreign,,,,,
100794,,,Drama,,,,,
10081,,,Action,,,,,
10081,,,Crime,,,,,
10081,,,Drama,,,,,
10081,,,Adventure,,,,,
100812,,,Drama,,,,,
100812,,,Thriller,,,,,
100812,,,Romance,,,,,
100813,,,Documentary,,,,,
100814,,,Action,,,,,
100814,,,War,,,,,
100814,,,Adventure,,,,,
100825,,,Music,,,,,
100825,,,Documentary,,,,,
100829,,,Documentary,,,,,
10083,No Way Out,15000000,Action,11.457803,1987-08-14,35509515.0,114.0,6.9
10083,No Way Out,15000000,Drama,11.457803,1987-08-14,35509515.0,114.0,6.9
10083,No Way Out,15000000,Thriller,11.457803,1987-08-14,35509515.0,114.0,6.9
100830,,,Comedy,,,,,
10085,,,Horror,,,,,
10086,,,Crime,,,,,
10086,,,Comedy,,,,,
10086,,,Horror,,,,,
10086,,,Drama,,,,,
10087,,,Drama,,,,,
10089,,,Horror,,,,,
10089,,,Comedy,,,,,
100894,The Mayor of Hell,229,Drama,0.873215,1933-06-24,0.0,90.0,6.6
100894,The Mayor of Hell,229,Crime,0.873215,1933-06-24,0.0,90.0,6.6
100898,,,Romance,,,,,
100898,,,Drama,,,,,
10090,Reno 911!: Miami,10000000,Crime,4.468247,2007-02-23,20342161.0,84.0,5.6
10090,Reno 911!: Miami,10000000,Adventure,4.468247,2007-02-23,20342161.0,84.0,5.6
10090,Reno 911!: Miami,10000000,Comedy,4.468247,2007-02-23,20342161.0,84.0,5.6
10090,Reno 911!: Miami,10000000,Action,4.468247,2007-02-23,20342161.0,84.0,5.6
100910,,,Drama,,,,,
100910,,,Romance,,,,,
10092,Cry_Wolf,1000000,Horror,9.454335,2005-09-16,10047674.0,90.0,5.6
10092,Cry_Wolf,1000000,Thriller,9.454335,2005-09-16,10047674.0,90.0,5.6
100923,,,Drama,,,,,
10093,The Return,15000000,Horror,9.338989,2006-11-10,11992014.0,85.0,5.1
10093,The Return,15000000,Thriller,9.338989,2006-11-10,11992014.0,85.0,5.1
10093,The Return,15000000,Drama,9.338989,2006-11-10,11992014.0,85.0,5.1
10094,,,Mystery,,,,,
10094,,,Thriller,,,,,
10094,,,Crime,,,,,
10094,,,Drama,,,,,
10094,,,Horror,,,,,
10096,13 Going on 30,37000000,Romance,12.632595,2004-04-13,96455697.0,98.0,6.3
10096,13 Going on 30,37000000,Comedy,12.632595,2004-04-13,96455697.0,98.0,6.3
10096,13 Going on 30,37000000,Fantasy,12.632595,2004-04-13,96455697.0,98.0,6.3
10097,,,Crime,,,,,
10097,,,Drama,,,,,
10097,,,Comedy,,,,,
100973,,,Thriller,,,,,
100973,,,Drama,,,,,
100975,Just Looking,3000000,Drama,0.484849,1999-10-21,0.0,97.0,5.8
100975,Just Looking,3000000,Comedy,0.484849,1999-10-21,0.0,97.0,5.8
10098,The Kid,250000,Comedy,8.168456,1921-01-21,2500000.0,68.0,8.0
10098,The Kid,250000,Drama,8.168456,1921-01-21,2500000.0,68.0,8.0
101,Leon: The Professional,16000000,Thriller,20.477329,1994-09-14,45284974.0,110.0,8.2
101,Leon: The Professional,16000000,Crime,20.477329,1994-09-14,45284974.0,110.0,8.2
101,Leon: The Professional,16000000,Drama,20.477329,1994-09-14,45284974.0,110.0,8.2
101006,,,Drama,,,,,
10102,,,Drama,,,,,
10102,,,Comedy,,,,,
101024,,,Comedy,,,,,
101029,,,Drama,,,,,
10103,,,Comedy,,,,,
10103,,,Drama,,,,,
101030,,,Adventure,,,,,
10105,Saints and Soldiers,780000,Action,7.975389,2003-09-11,0.0,90.0,6.6
10105,Saints and Soldiers,780000,War,7.975389,2003-09-11,0.0,90.0,6.6
10105,Saints and Soldiers,780000,History,7.975389,2003-09-11,0.0,90.0,6.6
10105,Saints and Soldiers,780000,Drama,7.975389,2003-09-11,0.0,90.0,6.6
10105,Saints and Soldiers,780000,Adventure,7.975389,2003-09-11,0.0,90.0,6.6
101056,,,Drama,,,,,
101056,,,Foreign,,,,,
101056,,,Romance,,,,,
10107,,,Comedy,,,,,
10107,,,Family,,,,,
10107,,,Adventure,,,,,
10109,,,Drama,,,,,
10109,,,Adventure,,,,,
10109,,,Romance,,,,,
10109,,,Action,,,,,
10109,,,Fantasy,,,,,
10109,,,Comedy,,,,,
10110,Empire of the Sun,35000000,History,10.220906,1987-12-09,22238696.0,153.0,7.3
10110,Empire of the Sun,35000000,Drama,10.220906,1987-12-09,22238696.0,153.0,7.3
10110,Empire of the Sun,35000000,War,10.220906,1987-12-09,22238696.0,153.0,7.3
10111,,,Romance,,,,,
10111,,,Comedy,,,,,
10112,The Aristocats,4000000,Family,9.834047,1970-12-23,55675257.0,78.0,7.1
10112,The Aristocats,4000000,Adventure,9.834047,1970-12-23,55675257.0,78.0,7.1
10112,The Aristocats,4000000,Animation,9.834047,1970-12-23,55675257.0,78.0,7.1
10112,The Aristocats,4000000,Comedy,9.834047,1970-12-23,55675257.0,78.0,7.1
101124,,,Documentary,,,,,
101124,,,Foreign,,,,,
101125,,,Adventure,,,,,
101125,,,Drama,,,,,
101125,,,Action,,,,,
101135,,,Comedy,,,,,
101135,,,Family,,,,,
101135,,,Adventure,,,,,
10115,,,Comedy,,,,,
10115,,,Drama,,,,,
10116,,,Action,,,,,
10117,Action Jackson,7000000,Action,14.054862,1988-02-12,20256975.0,96.0,4.9
10117,Action Jackson,7000000,Adventure,14.054862,1988-02-12,20256975.0,96.0,4.9
10117,Action Jackson,7000000,Comedy,14.054862,1988-02-12,20256975.0,96.0,4.9
10117,Action Jackson,7000000,Crime,14.054862,1988-02-12,20256975.0,96.0,4.9
10117,Action Jackson,7000000,Drama,14.054862,1988-02-12,20256975.0,96.0,4.9
101173,Coriolanus,7700000,Drama,6.914615,2011-02-14,1072602.0,123.0,5.9
101173,Coriolanus,7700000,Thriller,6.914615,2011-02-14,1072602.0,123.0,5.9
101176,,,Horror,,,,,
101176,,,Thriller,,,,,
101179,,,Thriller,,,,,
101179,,,Horror,,,,,
101179,,,Mystery,,,,,
10118,,,Comedy,,,,,
101183,,,Drama,,,,,
101185,,,History,,,,,
101185,,,Drama,,,,,
101185,,,Romance,,,,,
10119,,,Comedy,,,,,
10119,,,Drama,,,,,
101190,,,Crime,,,,,
101190,,,Comedy,,,,,
101190,,,Action,,,,,
10120,,,Comedy,,,,,
10120,,,Action,,,,,
101206,,,Thriller,,,,,
101206,,,Drama,,,,,
101206,,,Romance,,,,,
101217,,,Comedy,,,,,
10122,,,Science Fiction,,,,,
10122,,,Family,,,,,
10122,,,Adventure,,,,,
101226,,,Family,,,,,
101226,,,Comedy,,,,,
101231,,,Drama,,,,,
101231,,,Mystery,,,,,
10124,Heartstopper,3000000,Horror,1.292089,2006-01-01,0.0,92.0,4.3
101242,,,Comedy,,,,,
101242,,,Romance,,,,,
10125,,,Drama,,,,,
10125,,,Thriller,,,,,
10126,Colors,6000000,Action,5.529808,1988-04-15,46616067.0,120.0,6.6
10126,Colors,6000000,Drama,5.529808,1988-04-15,46616067.0,120.0,6.6
10126,Colors,6000000,Crime,5.529808,1988-04-15,46616067.0,120.0,6.6
101267,Katy Perry: Part of Me,12000000,Music,8.960713,2012-06-28,32726956.0,93.0,6.5
101267,Katy Perry: Part of Me,12000000,Documentary,8.960713,2012-06-28,32726956.0,93.0,6.5
10127,Critters 2,4500000,Horror,9.97523,1988-04-29,3813293.0,86.0,5.0
10127,Critters 2,4500000,Thriller,9.97523,1988-04-29,3813293.0,86.0,5.0
10127,Critters 2,4500000,Science Fiction,9.97523,1988-04-29,3813293.0,86.0,5.0
10127,Critters 2,4500000,Comedy,9.97523,1988-04-29,3813293.0,86.0,5.0
10128,Alien Nation,16000000,Crime,15.133316,1988-10-07,32155047.0,91.0,5.9
10128,Alien Nation,16000000,Thriller,15.133316,1988-10-07,32155047.0,91.0,5.9
10128,Alien Nation,16000000,Science Fiction,15.133316,1988-10-07,32155047.0,91.0,5.9
101281,,,Comedy,,,,,
101288,,,Romance,,,,,
101288,,,Drama,,,,,
101289,,,Romance,,,,,
101289,,,War,,,,,
101289,,,Comedy,,,,,
10129,,,Drama,,,,,
101293,,,Crime,,,,,
101293,,,Thriller,,,,,
101293,,,Drama,,,,,
101293,,,Action,,,,,
101297,,,Drama,,,,,
101299,The Hunger Games: Catching Fire,130000000,Adventure,25.309139,2013-11-15,847423452.0,146.0,7.4
101299,The Hunger Games: Catching Fire,130000000,Action,25.309139,2013-11-15,847423452.0,146.0,7.4
101299,The Hunger Games: Catching Fire,130000000,Science Fiction,25.309139,2013-11-15,847423452.0,146.0,7.4
10130,Gorillas in the Mist,22000000,Drama,11.978983,1988-09-23,0.0,129.0,6.7
101307,,,Drama,,,,,
101308,,,Action,,,,,
101308,,,Western,,,,,
10131,A Nightmare on Elm Street 4: The Dream Master,7000000,Thriller,8.120317,1988-08-19,72500000.0,99.0,5.8
10131,A Nightmare on Elm Street 4: The Dream Master,7000000,Horror,8.120317,1988-08-19,72500000.0,99.0,5.8
10132,Talk Radio,4000000,Drama,6.865513,1988-12-21,3468572.0,110.0,6.7
101325,,,Drama,,,,,
10133,Cypher,7500000,Science Fiction,7.348974,2002-10-01,0.0,95.0,6.7
10133,Cypher,7500000,Thriller,7.348974,2002-10-01,0.0,95.0,6.7
10133,Cypher,7500000,Mystery,7.348974,2002-10-01,0.0,95.0,6.7
101330,,,Drama,,,,,
101338,,,Drama,,,,,
101338,,,Foreign,,,,,
10134,Cyborg,500000,Action,8.473602,1989-04-07,10166459.0,86.0,4.9
10134,Cyborg,500000,Science Fiction,8.473602,1989-04-07,10166459.0,86.0,4.9
101342,,,Comedy,,,,,
10135,Road House,15000000,Action,2.943427,1989-05-19,30050028.0,114.0,6.3
10135,Road House,15000000,Thriller,2.943427,1989-05-19,30050028.0,114.0,6.3
101352,L'Antisémite,90000,Comedy,0.011549,2012-03-21,0.0,0.0,0.0
10136,The Golden Child,25000000,Action,8.236472,1986-12-12,79817939.0,94.0,5.6
10136,The Golden Child,25000000,Adventure,8.236472,1986-12-12,79817939.0,94.0,5.6
10136,The Golden Child,25000000,Comedy,8.236472,1986-12-12,79817939.0,94.0,5.6
101362,,,Crime,,,,,
101362,,,Comedy,,,,,
101362,,,Adventure,,,,,
101363,,,Family,,,,,
